customer_id,amount,payment_method,failure_reason,previous_payments,previous_successes,previous_failures,previous_recovery,customer_tenure_months,average_payment_amount,retry_count,intervention,recovery_outcome
C14181,2661.59,Card,Insufficient Funds,6,3,3,No,5,2924.3,1,Payment Link,Not Recovered
C14182,2032.38,Card,Insufficient Funds,8,1,7,No,30,2205.49,1,Payment Link,Not Recovered
C14183,2505.2,Card,Bank Declined,17,9,8,Yes,12,2297.77,3,No Action,Not Recovered
C14184,2727.23,Card,Temporary Failure,5,0,5,No,27,3432.63,1,No Action,Recovered
C14185,5332.79,Card,Authentication Failure,2,2,0,No,13,7167.44,3,No Action,Recovered
C14186,26194.64,NetBanking,Insufficient Funds,12,4,8,No,10,15834.5,0,Payment Link,Not Recovered
C14187,2255.7,UPI,Technical Error,5,2,3,No,36,1496.34,1,No Action,Not Recovered
C14188,2866.22,UPI,Bank Declined,10,2,8,No,31,3267.43,1,No Action,Not Recovered
C14189,3803.02,NetBanking,Temporary Failure,9,9,0,No,16,3000.03,3,No Action,Recovered
C14190,5490.03,Card,Technical Error,20,18,2,Yes,36,7298.25,0,Retry,Recovered
C14191,4938.86,UPI,Technical Error,8,2,6,No,26,5600.32,3,No Action,Not Recovered
C14192,11173.79,NetBanking,Bank Declined,1,0,1,No,20,9996.44,2,No Action,Not Recovered
C14193,574.18,UPI,Bank Declined,6,0,6,No,34,535.27,3,No Action,Not Recovered
C14194,592.59,Card,Temporary Failure,11,1,10,No,8,683.08,0,No Action,Not Recovered
C14195,2690.14,NetBanking,Bank Declined,3,0,3,No,4,1917.45,0,No Action,Not Recovered
C14196,9622.79,Wallet,Authentication Failure,15,9,6,No,29,12574.38,1,Reminder,Recovered
C14197,1143.14,UPI,Temporary Failure,11,7,4,Yes,31,690.25,3,No Action,Recovered
C14198,360.66,Card,Temporary Failure,5,4,1,Yes,2,498.85,3,No Action,Recovered
C14199,6316.96,UPI,Authentication Failure,16,13,3,Yes,25,4637.38,2,No Action,Recovered
C14200,4860.88,UPI,Temporary Failure,7,2,5,Yes,3,5802.38,0,No Action,Recovered
C14201,1672.18,UPI,Bank Declined,6,6,0,No,5,1056.72,3,No Action,Recovered
C14202,1818.23,Card,Bank Declined,9,1,8,No,22,1718.49,2,No Action,Not Recovered
C14203,1841.35,Card,Bank Declined,7,2,5,No,16,2033.31,3,No Action,Not Recovered
C14204,4369.82,UPI,Insufficient Funds,3,2,1,No,9,2867.4,0,Payment Link,Recovered
C14205,2423.57,Card,Temporary Failure,11,11,0,Yes,9,2313.62,1,Retry,Recovered
C14206,5939.03,Card,Temporary Failure,12,7,5,No,12,5003.69,3,No Action,Not Recovered
C14207,407.63,NetBanking,Technical Error,11,8,3,Yes,4,407.06,0,Retry,Recovered
C14208,2015.39,Wallet,Technical Error,2,1,1,No,18,2022.77,0,No Action,Not Recovered
C14209,1624.91,UPI,Bank Declined,1,0,1,Yes,18,1995.69,0,No Action,Not Recovered
C14210,3258.35,Wallet,Bank Declined,2,1,1,No,33,2276.95,2,No Action,Not Recovered
C14211,2600.9,NetBanking,Temporary Failure,14,7,7,No,3,1732.66,2,No Action,Not Recovered
C14212,7572.85,UPI,Temporary Failure,13,4,9,No,17,6978.47,1,No Action,Recovered
C14213,903.77,UPI,Technical Error,5,5,0,Yes,12,1183.95,3,No Action,Not Recovered
C14214,4148.25,UPI,Insufficient Funds,2,0,2,Yes,11,5327.25,2,No Action,Not Recovered
C14215,6252.39,UPI,Insufficient Funds,19,12,7,Yes,17,6552.47,2,No Action,Not Recovered
C14216,17665.48,Card,Temporary Failure,17,4,13,No,35,23159.78,2,No Action,Not Recovered
C14217,2720.68,Card,Temporary Failure,11,2,9,No,6,3385.27,3,No Action,Recovered
C14218,5185.47,Card,Insufficient Funds,16,8,8,No,35,4264.28,1,Payment Link,Not Recovered
C14219,944.79,Card,Technical Error,20,19,1,Yes,6,695.45,1,Retry,Recovered
C14220,590.21,UPI,Authentication Failure,18,17,1,Yes,32,496.32,1,Reminder,Not Recovered
C14221,7862.57,NetBanking,Authentication Failure,20,19,1,Yes,11,6146.13,3,No Action,Not Recovered
C14222,3982.25,UPI,Authentication Failure,8,2,6,No,13,4373.21,3,No Action,Not Recovered
C14223,10268.74,Wallet,Authentication Failure,2,2,0,No,13,10966.19,1,Reminder,Recovered
C14224,1333.19,UPI,Bank Declined,17,15,2,Yes,34,1438.18,0,Reminder,Recovered
C14225,6063.07,Wallet,Temporary Failure,11,0,11,No,3,4556.05,3,No Action,Not Recovered
C14226,17838.31,UPI,Technical Error,14,4,10,No,32,22003.38,3,No Action,Recovered
C14227,5596.04,UPI,Temporary Failure,16,14,2,No,4,5298.9,1,Retry,Recovered
C14228,4990.62,UPI,Temporary Failure,15,9,6,No,1,4880.63,1,Reminder,Recovered
C14229,4027.47,Card,Temporary Failure,15,11,4,No,9,5628.67,0,Retry,Recovered
C14230,1138.36,NetBanking,Bank Declined,3,0,3,No,7,940.08,0,No Action,Not Recovered
C14231,11831.35,UPI,Insufficient Funds,7,3,4,No,27,10829.36,2,No Action,Not Recovered
C14232,2453.73,Wallet,Temporary Failure,12,0,12,Yes,3,2800.12,2,No Action,Recovered
C14233,5988.74,Card,Insufficient Funds,3,1,2,No,22,7811.3,1,Payment Link,Not Recovered
C14234,1145.53,Card,Authentication Failure,19,17,2,Yes,16,803.5,2,No Action,Recovered
C14235,1556.95,NetBanking,Bank Declined,10,1,9,No,8,1849.71,3,No Action,Not Recovered
C14236,12608.41,UPI,Authentication Failure,8,5,3,Yes,5,16827.49,0,Reminder,Recovered
C14237,3029.67,UPI,Temporary Failure,16,0,16,Yes,30,2842.86,2,No Action,Not Recovered
C14238,12793.21,Wallet,Temporary Failure,16,16,0,No,28,10610.45,2,No Action,Not Recovered
C14239,3757.33,Wallet,Bank Declined,12,1,11,No,27,4291.58,1,No Action,Not Recovered
C14240,916.47,Wallet,Insufficient Funds,5,3,2,No,22,730.3,0,Payment Link,Not Recovered
C14241,8165.75,Wallet,Bank Declined,20,12,8,No,30,7409.86,0,Reminder,Not Recovered
C14242,2495.23,UPI,Technical Error,6,3,3,No,7,3287.54,2,No Action,Not Recovered
C14243,6995.35,NetBanking,Technical Error,6,1,5,No,30,7500.88,3,No Action,Not Recovered
C14244,4081.49,UPI,Authentication Failure,8,3,5,Yes,13,2759.01,3,No Action,Recovered
C14245,1163.93,Wallet,Insufficient Funds,17,2,15,No,22,1005.35,3,No Action,Not Recovered
C14246,4561.86,Card,Temporary Failure,12,2,10,No,11,5026.31,3,No Action,Not Recovered
C14247,23179.61,Card,Bank Declined,14,14,0,Yes,5,22836.51,3,No Action,Recovered
C14248,5933.91,Card,Temporary Failure,2,0,2,No,22,6695.06,2,No Action,Not Recovered
C14249,3820.11,UPI,Temporary Failure,19,7,12,Yes,15,4619.1,3,No Action,Recovered
C14250,9455.24,UPI,Temporary Failure,6,3,3,Yes,31,9308.61,2,No Action,Not Recovered
C14251,4734.28,NetBanking,Insufficient Funds,18,11,7,Yes,29,6578.57,1,Payment Link,Not Recovered
C14252,4729.98,NetBanking,Temporary Failure,4,1,3,No,17,6299.1,2,No Action,Not Recovered
C14253,1670.28,UPI,Temporary Failure,5,0,5,Yes,6,1082.22,3,No Action,Recovered
C14254,4822.89,NetBanking,Bank Declined,6,0,6,No,17,3921.71,2,No Action,Not Recovered
C14255,9158.19,Card,Bank Declined,15,11,4,Yes,34,7696.86,3,No Action,Not Recovered
C14256,2049.19,UPI,Technical Error,6,4,2,Yes,23,1531.63,1,Reminder,Not Recovered
C14257,12502.03,UPI,Bank Declined,8,3,5,No,30,10621.89,3,No Action,Not Recovered
C14258,3717.05,NetBanking,Temporary Failure,9,8,1,Yes,13,3493.49,0,Retry,Recovered
C14259,1966.15,Card,Temporary Failure,6,5,1,Yes,30,1260.78,1,Retry,Not Recovered
C14260,8885.32,Card,Temporary Failure,2,2,0,No,20,6236.07,2,No Action,Not Recovered
C14261,3179.93,Card,Technical Error,16,4,12,No,6,2152.8,2,No Action,Not Recovered
C14262,7344.17,UPI,Technical Error,20,20,0,Yes,31,4678.63,3,No Action,Recovered
C14263,3167.33,Card,Temporary Failure,1,0,1,No,19,3120.45,0,No Action,Recovered
C14264,3813.07,UPI,Insufficient Funds,16,5,11,No,6,3306.09,1,Payment Link,Not Recovered
C14265,5936.64,UPI,Authentication Failure,1,0,1,Yes,34,8004.71,2,No Action,Not Recovered
C14266,5048.1,Card,Bank Declined,1,0,1,No,28,3443.86,3,No Action,Not Recovered
C14267,810.48,Wallet,Technical Error,7,6,1,Yes,13,1086.71,0,Retry,Recovered
C14268,1631.17,UPI,Temporary Failure,16,15,1,Yes,10,1091.64,2,No Action,Recovered
C14269,8413.37,UPI,Temporary Failure,17,7,10,No,7,9215.79,3,No Action,Recovered
C14270,3598.74,Card,Technical Error,16,9,7,No,18,2872.46,3,No Action,Recovered
C14271,2630.86,NetBanking,Bank Declined,16,4,12,No,22,3318.68,0,No Action,Not Recovered
C14272,1349.1,Card,Bank Declined,6,2,4,No,14,875.81,2,No Action,Not Recovered
C14273,1686.25,NetBanking,Bank Declined,18,12,6,Yes,36,2296.68,3,No Action,Not Recovered
C14274,793.62,Card,Bank Declined,3,2,1,No,8,506.18,2,No Action,Not Recovered
C14275,3688.68,NetBanking,Technical Error,8,3,5,No,12,2924.72,0,No Action,Recovered
C14276,2478.23,UPI,Temporary Failure,4,1,3,No,33,2407.22,0,No Action,Recovered
C14277,1846.01,UPI,Insufficient Funds,4,0,4,No,24,2224.16,2,No Action,Not Recovered
C14278,3787.84,UPI,Authentication Failure,17,9,8,No,14,5154.83,0,No Action,Recovered
C14279,5352.0,Card,Insufficient Funds,5,1,4,Yes,5,5043.91,3,No Action,Not Recovered
C14280,21345.75,Wallet,Bank Declined,14,11,3,No,19,25739.73,2,No Action,Not Recovered
C14281,1193.38,NetBanking,Technical Error,15,9,6,No,3,1410.25,3,No Action,Recovered
C14282,10112.77,UPI,Authentication Failure,12,9,3,Yes,1,10688.54,2,No Action,Not Recovered
C14283,8712.65,UPI,Insufficient Funds,13,2,11,No,33,10043.38,1,Payment Link,Not Recovered
C14284,2144.74,UPI,Insufficient Funds,18,10,8,No,17,1352.16,3,No Action,Recovered
C14285,4706.21,UPI,Technical Error,14,10,4,No,9,4486.25,3,No Action,Not Recovered
C14286,2773.72,Card,Technical Error,19,2,17,Yes,31,3408.04,2,No Action,Not Recovered
C14287,4640.61,Wallet,Technical Error,7,2,5,No,35,4544.91,2,No Action,Not Recovered
C14288,13377.83,Wallet,Insufficient Funds,6,5,1,Yes,3,17375.17,3,No Action,Not Recovered
C14289,6493.36,Card,Insufficient Funds,5,0,5,No,13,8226.5,0,Payment Link,Not Recovered
C14290,6008.54,NetBanking,Bank Declined,4,3,1,Yes,14,7755.56,3,No Action,Recovered
C14291,2835.01,Card,Authentication Failure,18,14,4,Yes,6,1995.84,1,Reminder,Recovered
C14292,1220.24,UPI,Authentication Failure,14,13,1,Yes,29,970.47,0,Reminder,Recovered
C14293,3385.56,Card,Temporary Failure,16,2,14,No,9,2111.5,0,No Action,Recovered
C14294,10502.16,Card,Insufficient Funds,20,19,1,Yes,36,14558.52,2,No Action,Not Recovered
C14295,1178.87,Card,Insufficient Funds,14,12,2,No,23,930.02,2,No Action,Not Recovered
C14296,1719.83,UPI,Authentication Failure,5,1,4,No,15,1536.97,3,No Action,Not Recovered
C14297,4425.17,UPI,Bank Declined,11,5,6,Yes,7,3628.38,3,No Action,Recovered
C14298,1819.52,UPI,Insufficient Funds,12,9,3,Yes,25,1149.64,2,No Action,Not Recovered
C14299,2121.82,Wallet,Temporary Failure,18,16,2,Yes,23,1716.57,3,No Action,Recovered
C14300,2850.28,UPI,Bank Declined,4,0,4,No,11,1934.08,0,No Action,Not Recovered
C14301,1341.52,NetBanking,Temporary Failure,13,7,6,No,8,1228.06,3,No Action,Not Recovered
C14302,1834.91,NetBanking,Technical Error,20,3,17,No,36,2520.17,0,No Action,Not Recovered
C14303,7021.92,UPI,Technical Error,13,0,13,No,1,8135.67,2,No Action,Not Recovered
C14304,1405.51,Card,Insufficient Funds,4,0,4,No,13,1638.15,3,No Action,Not Recovered
C14305,1114.04,NetBanking,Insufficient Funds,7,1,6,No,16,1072.31,0,Payment Link,Not Recovered
C14306,2416.39,Card,Authentication Failure,2,2,0,No,13,3018.18,1,Reminder,Recovered
C14307,7184.02,Wallet,Temporary Failure,18,0,18,Yes,14,9530.52,1,No Action,Recovered
C14308,3416.98,UPI,Temporary Failure,6,0,6,No,13,4678.67,1,No Action,Not Recovered
C14309,2758.34,UPI,Authentication Failure,16,11,5,Yes,12,1873.44,0,Reminder,Recovered
C14310,4144.5,NetBanking,Technical Error,3,0,3,No,28,5403.25,3,No Action,Not Recovered
C14311,989.78,NetBanking,Technical Error,15,14,1,Yes,22,772.09,1,Retry,Recovered
C14312,5942.08,Wallet,Temporary Failure,20,15,5,Yes,20,5453.72,2,No Action,Not Recovered
C14313,5435.99,Card,Temporary Failure,10,6,4,Yes,19,4764.0,2,No Action,Not Recovered
C14314,2883.05,Wallet,Temporary Failure,9,2,7,No,11,3286.98,2,No Action,Not Recovered
C14315,8944.46,NetBanking,Temporary Failure,11,2,9,No,30,9645.17,1,No Action,Not Recovered
C14316,1623.03,NetBanking,Technical Error,14,11,3,Yes,26,1115.48,1,Retry,Recovered
C14317,9861.34,Card,Temporary Failure,12,2,10,No,15,12092.55,3,No Action,Not Recovered
C14318,4526.23,UPI,Technical Error,7,1,6,No,30,4307.69,0,No Action,Recovered
C14319,3055.83,Wallet,Temporary Failure,11,3,8,No,29,1838.93,2,No Action,Not Recovered
C14320,3936.91,UPI,Insufficient Funds,17,8,9,No,32,3667.64,3,No Action,Recovered
C14321,3671.07,Card,Authentication Failure,9,2,7,No,30,3719.03,0,No Action,Recovered
C14322,10617.68,UPI,Temporary Failure,13,9,4,Yes,16,6955.64,1,Reminder,Not Recovered
C14323,1690.38,Card,Insufficient Funds,16,11,5,Yes,36,1218.61,0,Payment Link,Not Recovered
C14324,2173.37,Card,Insufficient Funds,3,2,1,No,18,3031.54,2,No Action,Not Recovered
C14325,9164.49,UPI,Temporary Failure,5,3,2,No,28,11885.94,0,Reminder,Recovered
C14326,2483.99,NetBanking,Insufficient Funds,17,16,1,Yes,19,1755.34,0,Payment Link,Recovered
C14327,8221.24,UPI,Insufficient Funds,1,0,1,Yes,11,8749.43,1,Payment Link,Recovered
C14328,15577.74,Card,Bank Declined,9,7,2,No,17,14072.85,1,Reminder,Recovered
C14329,2900.43,UPI,Technical Error,17,3,14,No,21,3001.92,3,No Action,Not Recovered
C14330,6899.05,UPI,Bank Declined,13,2,11,Yes,34,6736.43,1,No Action,Not Recovered
C14331,1589.37,UPI,Temporary Failure,15,14,1,Yes,33,1014.84,1,Retry,Not Recovered
C14332,7316.13,Card,Bank Declined,8,7,1,Yes,29,6235.8,2,No Action,Not Recovered
C14333,4691.88,UPI,Temporary Failure,8,7,1,Yes,4,3286.27,2,No Action,Recovered
C14334,5839.97,Wallet,Bank Declined,2,1,1,Yes,32,5788.43,0,No Action,Not Recovered
C14335,2386.52,UPI,Bank Declined,10,3,7,No,11,3164.18,2,No Action,Not Recovered
C14336,1059.11,UPI,Temporary Failure,5,2,3,No,26,1478.97,3,No Action,Not Recovered
C14337,5982.84,UPI,Technical Error,16,1,15,No,18,8109.16,3,No Action,Not Recovered
C14338,767.64,UPI,Authentication Failure,19,18,1,Yes,32,1065.91,0,Reminder,Recovered
C14339,3103.14,NetBanking,Technical Error,1,0,1,Yes,27,1899.73,3,No Action,Recovered
C14340,8492.98,NetBanking,Insufficient Funds,13,3,10,Yes,16,10051.93,3,No Action,Not Recovered
C14341,4663.72,Card,Bank Declined,4,2,2,No,10,3816.6,1,No Action,Not Recovered
C14342,19010.06,UPI,Authentication Failure,7,4,3,No,34,24570.4,0,No Action,Not Recovered
C14343,9082.79,UPI,Insufficient Funds,1,1,0,No,33,11362.45,3,No Action,Not Recovered
C14344,2370.68,Card,Technical Error,2,1,1,No,10,2225.93,0,No Action,Not Recovered
C14345,4088.36,Wallet,Temporary Failure,16,11,5,Yes,26,4000.9,3,No Action,Recovered
C14346,3851.25,UPI,Temporary Failure,14,0,14,No,25,3127.5,2,No Action,Not Recovered
C14347,1128.12,Card,Technical Error,5,5,0,Yes,2,937.52,0,Retry,Recovered
C14348,1885.09,UPI,Technical Error,14,2,12,Yes,26,2610.74,2,No Action,Not Recovered
C14349,2554.06,UPI,Technical Error,17,16,1,Yes,20,3348.58,0,Retry,Recovered
C14350,784.52,Card,Authentication Failure,12,2,10,Yes,3,591.13,2,No Action,Not Recovered
C14351,4154.9,UPI,Temporary Failure,20,0,20,No,32,3408.76,1,No Action,Not Recovered
C14352,3277.36,NetBanking,Temporary Failure,12,2,10,No,1,2251.28,2,No Action,Not Recovered
C14353,1049.15,UPI,Authentication Failure,3,3,0,Yes,24,1459.47,3,No Action,Not Recovered
C14354,5527.11,Card,Temporary Failure,2,1,1,No,33,7327.66,1,No Action,Not Recovered
C14355,7092.18,UPI,Bank Declined,15,6,9,Yes,35,7387.77,2,No Action,Not Recovered
C14356,4796.67,Wallet,Bank Declined,11,6,5,Yes,17,5536.87,1,No Action,Not Recovered
C14357,3086.51,UPI,Temporary Failure,10,8,2,Yes,33,3698.74,1,Retry,Recovered
C14358,6420.19,NetBanking,Temporary Failure,18,7,11,No,11,4898.92,3,No Action,Recovered
C14359,6892.75,NetBanking,Bank Declined,2,0,2,No,23,9289.59,2,No Action,Recovered
C14360,5115.2,Wallet,Authentication Failure,7,3,4,No,32,5224.64,1,No Action,Not Recovered
C14361,2068.05,Card,Technical Error,7,5,2,Yes,19,1393.79,3,No Action,Recovered
C14362,4990.69,Card,Bank Declined,7,2,5,Yes,12,4579.79,0,No Action,Not Recovered
C14363,10409.08,UPI,Insufficient Funds,14,0,14,No,28,11255.52,0,Payment Link,Not Recovered
C14364,2481.82,UPI,Temporary Failure,2,1,1,Yes,2,2189.61,1,No Action,Recovered
C14365,21426.87,UPI,Temporary Failure,2,1,1,No,10,24841.53,1,No Action,Not Recovered
C14366,2626.86,UPI,Insufficient Funds,15,7,8,No,19,3429.73,1,Payment Link,Recovered
C14367,4105.06,Wallet,Temporary Failure,11,3,8,Yes,28,4997.97,3,No Action,Recovered
C14368,2335.69,UPI,Temporary Failure,10,8,2,Yes,8,2602.25,3,No Action,Not Recovered
C14369,4782.25,Card,Insufficient Funds,3,3,0,No,23,4828.76,2,No Action,Not Recovered
C14370,992.54,Card,Insufficient Funds,17,16,1,Yes,30,797.58,0,Payment Link,Recovered
C14371,2584.32,Card,Temporary Failure,9,6,3,Yes,28,2491.17,1,Reminder,Recovered
C14372,1669.62,Card,Bank Declined,15,9,6,Yes,13,1393.07,1,Reminder,Not Recovered
C14373,4457.4,UPI,Bank Declined,14,4,10,No,12,6005.09,3,No Action,Not Recovered
C14374,8862.71,Card,Temporary Failure,19,9,10,Yes,10,11750.61,3,No Action,Not Recovered
C14375,6706.65,UPI,Authentication Failure,17,11,6,Yes,17,4860.05,2,No Action,Recovered
C14376,599.88,Wallet,Temporary Failure,20,20,0,Yes,1,754.71,0,Retry,Not Recovered
C14377,20490.27,NetBanking,Authentication Failure,17,5,12,No,22,23816.49,1,No Action,Not Recovered
C14378,5065.83,Wallet,Temporary Failure,16,0,16,Yes,15,6991.7,3,No Action,Recovered
C14379,2149.2,UPI,Authentication Failure,20,2,18,No,16,2086.11,0,No Action,Recovered
C14380,4535.78,UPI,Temporary Failure,8,6,2,Yes,20,5341.97,2,No Action,Recovered
C14381,4605.48,UPI,Technical Error,7,2,5,No,10,4671.37,0,No Action,Not Recovered
C14382,2346.24,UPI,Insufficient Funds,12,7,5,No,26,1538.01,1,Payment Link,Recovered
C14383,4686.23,UPI,Technical Error,1,1,0,No,23,2987.06,3,No Action,Not Recovered
C14384,2460.38,Card,Insufficient Funds,12,8,4,Yes,17,1716.58,1,Payment Link,Recovered
C14385,2894.48,UPI,Temporary Failure,6,0,6,No,34,2422.54,0,No Action,Not Recovered
C14386,2310.05,Card,Technical Error,16,3,13,No,22,1864.88,3,No Action,Not Recovered
C14387,1271.45,NetBanking,Temporary Failure,18,1,17,No,4,1503.69,2,No Action,Not Recovered
C14388,4494.99,Card,Authentication Failure,19,1,18,Yes,7,5271.45,2,No Action,Recovered
C14389,6388.72,UPI,Temporary Failure,3,0,3,No,5,8798.01,3,No Action,Not Recovered
C14390,6038.78,UPI,Insufficient Funds,3,0,3,Yes,31,5122.77,2,No Action,Not Recovered
C14391,7707.81,Card,Technical Error,5,1,4,No,19,10411.41,2,No Action,Not Recovered
C14392,5184.98,UPI,Insufficient Funds,3,3,0,Yes,4,5653.08,3,No Action,Recovered
C14393,2611.99,Card,Temporary Failure,19,10,9,No,22,2602.19,1,No Action,Not Recovered
C14394,7830.49,UPI,Technical Error,5,2,3,No,3,8881.91,0,No Action,Not Recovered
C14395,1350.24,NetBanking,Technical Error,14,14,0,Yes,23,1569.25,1,Retry,Not Recovered
C14396,1945.96,NetBanking,Authentication Failure,16,12,4,Yes,4,1435.23,0,Reminder,Recovered
C14397,1849.54,Card,Insufficient Funds,1,1,0,No,24,2221.99,0,Payment Link,Recovered
C14398,9490.95,UPI,Bank Declined,17,17,0,Yes,14,11200.63,3,No Action,Recovered
C14399,8503.9,UPI,Insufficient Funds,11,10,1,Yes,3,11888.67,2,No Action,Recovered
C14400,5907.0,NetBanking,Temporary Failure,9,2,7,No,21,7853.7,2,No Action,Not Recovered
C14401,9429.45,Card,Technical Error,4,3,1,Yes,26,10822.45,0,Retry,Not Recovered
C14402,1979.55,UPI,Insufficient Funds,2,0,2,No,1,2315.86,0,Payment Link,Not Recovered
C14403,5286.57,UPI,Insufficient Funds,9,6,3,Yes,30,7172.76,3,No Action,Recovered
C14404,3618.84,UPI,Insufficient Funds,5,0,5,No,4,4971.35,0,Payment Link,Not Recovered
C14405,7875.84,NetBanking,Technical Error,4,3,1,No,14,9935.94,1,Retry,Recovered
C14406,3647.77,UPI,Authentication Failure,5,3,2,Yes,18,4428.08,0,Reminder,Recovered
C14407,2939.8,Card,Bank Declined,18,12,6,Yes,12,2025.79,1,Reminder,Recovered
C14408,6165.82,Card,Insufficient Funds,13,12,1,Yes,36,7795.19,3,No Action,Recovered
C14409,8062.55,Card,Technical Error,5,5,0,Yes,16,6470.65,0,Retry,Recovered
C14410,2343.44,NetBanking,Bank Declined,19,5,14,No,1,2463.02,2,No Action,Not Recovered
C14411,3809.26,NetBanking,Temporary Failure,3,1,2,No,3,3520.89,3,No Action,Not Recovered
C14412,1715.22,Card,Temporary Failure,18,1,17,No,35,1503.37,0,No Action,Not Recovered
C14413,542.18,UPI,Temporary Failure,6,4,2,Yes,15,459.88,0,Reminder,Recovered
C14414,4695.77,UPI,Insufficient Funds,6,0,6,No,16,6030.97,1,Payment Link,Not Recovered
C14415,6510.52,Card,Technical Error,5,2,3,No,17,7912.29,0,No Action,Not Recovered
C14416,4933.0,Card,Insufficient Funds,1,1,0,No,34,5025.54,1,Payment Link,Not Recovered
C14417,840.84,Card,Insufficient Funds,8,5,3,No,10,951.48,1,Payment Link,Not Recovered
C14418,3021.08,UPI,Authentication Failure,1,1,0,No,11,4192.12,2,No Action,Not Recovered
C14419,678.15,Card,Technical Error,6,4,2,Yes,28,622.56,2,No Action,Not Recovered
C14420,11965.83,UPI,Bank Declined,20,3,17,No,27,12455.0,2,No Action,Not Recovered
C14421,1677.75,NetBanking,Temporary Failure,14,14,0,Yes,18,1722.75,3,No Action,Not Recovered
C14422,10920.23,UPI,Temporary Failure,11,5,6,Yes,30,14728.96,2,No Action,Not Recovered
C14423,8524.89,Card,Temporary Failure,2,0,2,No,13,7512.56,1,No Action,Not Recovered
C14424,1946.09,UPI,Temporary Failure,4,0,4,No,16,2703.13,0,No Action,Not Recovered
C14425,1616.18,UPI,Temporary Failure,13,11,2,Yes,2,1363.66,1,Retry,Recovered
C14426,5294.09,Card,Bank Declined,7,0,7,No,20,3637.7,2,No Action,Not Recovered
C14427,2035.69,UPI,Temporary Failure,6,6,0,Yes,12,1533.08,0,Retry,Recovered
C14428,4341.77,NetBanking,Temporary Failure,3,2,1,No,29,4085.51,1,Reminder,Not Recovered
C14429,2718.37,Card,Temporary Failure,9,0,9,Yes,8,3044.04,0,No Action,Recovered
C14430,962.1,Card,Bank Declined,14,2,12,No,20,975.05,1,No Action,Not Recovered
C14431,671.61,UPI,Bank Declined,20,20,0,Yes,35,605.14,0,Reminder,Recovered
C14432,4795.33,Card,Bank Declined,11,3,8,No,31,5033.31,0,No Action,Not Recovered
C14433,2552.44,Card,Temporary Failure,5,4,1,Yes,16,3244.27,2,No Action,Recovered
C14434,2569.79,Card,Insufficient Funds,14,6,8,No,23,3266.58,3,No Action,Not Recovered
